n_items,n_distinct_skus,total_weight_kg,max_fragility,avg_fragility,n_fragile_items,n_temperature_sensitive_items,avg_historical_damage_rate,distance_km,warehouse_load_ratio,is_peak_hour,picker_experience_years,picker_avg_quality_score,picker_avg_picking_speed,rider_experience_years,rider_avg_rating,hour_of_day,had_quality_issue
24,10,20.08,88.17549676153945,57.849301409596215,9,1,0.049727676461282275,11.26,1.1039861880714958,1,1.034604494012876,74.59557692074824,9.062932087656726,1.6033246211258376,4.864909690480134,18,1
21,16,10.95,31.483268826287766,0.0,0,4,0.01537698281531888,9.22,0.4270219594774436,0,2.22893925199503,88.47622303337168,7.849912427133956,3.9440009088650845,4.552033295147318,3,0
1,1,0.7,95.89286260434258,64.47082431289766,0,0,0.17982241555281053,2.61,1.0618902633884495,0,3.5234961732162775,77.19687354944124,8.312351911668905,2.5412644970997267,4.595570739523449,1,0
6,3,6.1,69.38542896938013,30.402532458673694,1,0,0.005,6.55,0.795309210734099,1,3.229235614014943,70.71009370335389,4.414392050516026,2.9221611545781383,4.892109994859233,8,0
20,10,9.31,72.17102837603287,39.17971576059714,5,2,0.07077211427477596,4.44,0.4076443354993566,1,0.05,79.66152568698136,5.600243037690074,2.3259248117400273,4.80870166669485,18,0
2,1,0.86,98.78382854476703,60.040907321157796,0,0,0.07546954461089872,14.06,0.8633791734278292,1,0.6571622386954434,79.69263320105165,6.373695917719317,2.0297717575796126,4.743358929148472,10,0
21,11,19.42,96.42754867181235,71.35585330583918,10,6,0.07312686103696746,7.64,0.8527449374412256,0,3.427500426941427,82.86423168892489,7.1432064984376495,3.3849965367233477,3.682786828955419,16,0
7,3,4.51,66.23697101338092,57.063036271001664,2,0,0.005,5.15,1.239178754551028,0,0.7781797913669382,86.18715694014801,5.115043510882232,4.683121100107861,4.161884636163617,23,0
23,12,23.38,64.63052274670054,40.3026709769123,6,1,0.008897302145149166,13.14,1.1190107984143731,0,1.9940237020097282,84.32573526691752,9.621249483512516,0.05,3.848512566435489,12,0
8,4,2.75,12.649267127892625,4.735904901334035,0,1,0.13747942209471953,4.59,0.45829836877621943,0,2.7745651773531774,94.15057357990594,8.084020832024462,0.48730113336766845,4.930235781290326,7,0
11,6,5.89,3.413050136714082,0.0,0,2,0.1631204118348943,8.21,0.8192351960425799,0,2.973844096231294,100.0,6.826110174150992,2.089882096825323,4.249400227403796,0,0
16,7,7.49,66.37247694481675,54.31949665853908,6,1,0.0549613900507733,8.81,0.8154857292040973,1,3.5770890616514657,82.1545644680934,7.0456716607458585,4.023175293238926,4.085593712320129,19,0
4,1,3.59,79.03568984182535,64.52466760637849,1,0,0.024160176870394588,7.39,0.7879567276434122,0,4.2337914870934625,77.07768967783022,6.102338036583272,3.182306074920846,4.515208476877933,17,0
14,8,13.43,45.43333052702292,17.077813061562946,1,4,0.005,5.57,0.5933049625795138,1,3.2121139026209944,80.00583147303759,5.273372258486884,0.7781319280109031,4.642166214704002,8,0
13,10,8.53,43.58790922618181,29.064840775747946,2,1,0.13643418596022883,9.35,1.3141389434130888,0,0.23606525975514647,79.6955035303684,2.16030410564547,1.4150447990201558,4.581363104611667,15,0
19,8,12.88,22.86608650335994,22.740150455519995,3,3,0.13997880776039212,3.48,0.48190996171911815,0,3.1383011367299782,76.08581976197301,8.07731310196857,3.1304031466176556,4.398214810154481,5,1
24,12,7.97,58.83185040999751,22.154198383241926,3,0,0.005,10.45,1.2832351552163686,0,3.9308002933018846,67.01239446853413,6.605360576526127,1.1026872801760312,4.870336056916609,16,0
16,13,14.43,82.2253136815618,58.64914604562324,6,5,0.005,4.87,0.2013178573753635,1,2.9255878185944186,68.5232522532695,8.630335467285846,2.425828447286319,4.257645191078912,10,1
10,8,11.92,48.23453193664893,39.80420892058013,2,2,0.08820905385355822,11.35,0.5665032073562969,0,4.263564752105449,88.83754884679541,7.547048421534798,0.980102209048398,3.7898427438434283,4,0
10,7,9.78,40.049582170416755,29.958077149295278,2,1,0.09597086261828246,10.19,0.9676000480593829,0,2.580082469613179,89.49860510502815,6.448921303713612,2.7332936786187467,4.233771051474487,2,0
11,5,4.65,98.43104991512668,93.46544045122819,7,3,0.051360332992010385,8.2,0.33150893159936473,0,1.9968112418367436,85.25353768241159,6.662492662464572,2.9550925948567386,4.218166242699249,0,0
20,12,16.46,39.70461015067078,3.442740221833674,0,1,0.0780230567862137,5.64,0.4427500807197327,1,0.8447653976312504,79.5796148445243,5.17587725048633,0.05,4.648274933986724,19,0
8,4,3.96,56.262387314722105,47.05404379290728,2,2,0.06516565552122723,10.41,0.8872361060049486,0,5.454946715704225,76.94891268854605,4.349177732699081,4.698312792452768,4.7651573457648695,1,1
5,2,1.15,49.548363147507374,11.92247772621171,0,1,0.08158568719259049,8.28,0.0950660262397337,0,0.527506599085587,68.2760325656168,4.718311084760721,4.861351152525158,4.089568029927613,11,0
9,5,3.42,42.10884314582746,31.53638881612669,2,2,0.025945431178526893,0.5,1.0866743839033295,0,2.1923437191641506,75.48542351240012,4.771545736589991,0.05,3.5349812449451066,2,0
1,1,0.3,70.24009231622622,38.27004445817881,0,0,0.07926490596836336,2.73,1.2174966307752952,0,1.6299347029276472,74.67989122242237,6.150620073348734,1.6574221189890266,5.0,16,0
3,1,1.19,53.999191928636996,53.581105831972025,1,0,0.03953798668285427,6.67,1.232517499796351,1,0.06527973840396628,67.85673273634362,7.9093884494261175,0.05,4.474030441459614,9,1
3,2,2.99,48.58494211514603,29.253998306457508,0,0,0.03453734707184175,7.12,0.8139356460253142,1,3.621073422514966,84.17692836821824,7.732409464292001,0.05,3.571534300317123,19,0
19,10,9.36,41.695723168666504,26.92714184846948,3,1,0.005,8.83,0.5502718000699993,0,2.9983256671880203,74.61123614070179,3.76691759788595,3.2160370948138635,3.74150408042954,2,0
18,10,17.23,42.24355820545802,28.860127848102827,3,5,0.06946754093427591,12.2,0.5731489730203239,1,2.590364675907756,82.40484323625539,8.04853853329689,4.718159078387526,4.486829409902325,9,0
17,13,19.53,50.927292648985265,11.241040901374134,1,2,0.12817841400747632,8.35,0.800574324841365,1,1.196196300731466,67.20745364163533,6.755006078287782,1.9654463648667404,4.190451195081301,9,1
12,10,9.29,77.74548410084134,48.910815646017106,4,2,0.060464906383255135,0.5,0.7453546640063071,1,3.1014110090558367,87.87575413534564,7.7608414805269845,4.343334646248202,4.892773782493105,10,0
18,10,12.34,51.42047292120231,41.189356157201985,5,0,0.058791011671773835,6.79,0.5669227476203065,0,1.7822188982596505,86.2927271078873,7.426169684429925,1.0070921251034668,4.191981940085437,6,0
4,2,3.8,74.67138096256191,44.5737107689311,1,0,0.15534314801454102,10.86,1.2543840320805353,0,2.9696454810773676,76.86604821357278,3.4863006686376075,0.05,4.367122635590678,6,0
22,11,6.54,38.65280483397421,33.47005394427222,5,3,0.1414989442673134,6.45,0.6138357572594114,0,4.497820925903316,95.73391411204041,6.856723816427443,1.4156730276902247,4.157139161894408,22,0
13,5,8.17,67.79382304803667,30.75668488241795,2,2,0.1840749632490155,6.81,1.2030490497793513,0,0.05,81.19092757969109,9.148570181769397,0.8253832244882169,4.3422419402799735,17,1
23,17,16.07,77.91865642784248,60.86320744107873,9,3,0.21542511348953136,4.02,0.7349735315930211,1,3.8034043497223333,83.35743833442116,4.363682907085122,2.643765133607264,4.422119825390043,10,0
4,1,4.12,65.1058188217813,57.47930234345435,1,0,0.0835692308176991,9.8,0.7132643168273723,1,5.99754963981481,66.38019159809193,4.836189204812364,3.6311353276487837,4.933767356748463,19,1
12,7,12.17,77.03843226207889,66.12561289605654,5,0,0.010569945986201257,4.59,0.8813155477645142,0,4.953350396521676,74.17309946380146,2.9194389050058134,0.26865661614289205,4.518814578255046,1,0
17,10,17.82,49.40302932894692,43.197075732909155,5,5,0.04873168943377762,8.37,0.876771330555193,0,3.43677980733422,75.4911071495546,5.689188070461813,0.05,4.432520149815076,13,1
12,5,10.77,100.0,64.75861008241922,5,2,0.11438012307119848,7.71,0.6494045128955583,0,4.157496295634037,89.8201405071009,3.850847071612307,3.3184837379890455,4.696903640688807,16,0
11,4,8.04,38.08192642740648,25.84618192615089,2,2,0.1664063147370357,6.22,0.897639557544016,0,0.8406337495365108,91.63676706392704,4.95095493658398,1.4748609756475743,4.923440267187293,0,0
4,2,4.11,36.295296191828136,30.581260704890713,0,1,0.017068238004536204,7.94,0.9406443339532373,0,2.5845304081852656,76.29810685231476,6.9435695286007935,3.1685115144447407,3.866442987106281,16,0
10,8,10.73,93.80824757549627,61.292216581003146,4,1,0.09531669407352059,6.81,1.278632370470489,0,1.9600301627125254,83.70331250433452,7.96829614807196,0.7654664070221595,4.134004038230089,17,0
6,4,4.08,62.08563870880137,53.55527384172525,2,1,0.03242829359139925,11.11,0.7249620321398729,0,1.4525471170200597,90.56763387759788,3.0077619386756558,1.0134703283449078,4.481220647795664,12,0
8,4,9.49,32.37610504950989,28.610091047872274,1,1,0.07120074346661871,8.71,0.4267076633774611,0,3.7812779013958666,78.60032731357576,5.6722264359564,3.537912877625851,4.398983352847504,16,0
17,7,18.27,38.71811527354146,11.982318807566362,1,1,0.0703031958443106,10.16,0.4628291643286496,0,1.8840087485510864,67.37833670843729,6.080701541150006,3.232042262747453,4.153937093690689,22,0
16,11,11.37,30.809014844737913,30.5127874461656,3,1,0.10287117074336116,2.94,1.5287726004035238,1,0.05,89.1088718097655,6.266190685961268,4.08843520076925,3.6168299219823745,8,1
15,6,4.04,53.22971803891392,19.932894291905235,2,4,0.20193953514562485,2.69,0.05,0,2.9015418308860523,86.24870783896667,7.938949429245463,1.686069284174689,4.286061613920896,5,1
9,6,3.82,95.44745921520924,72.93907661475085,4,1,0.10850529659020801,6.25,0.2835252696778453,1,2.1556211436578594,84.91073244774034,7.943584833255004,3.941936570431866,4.54970317238073,9,1
24,18,23.43,61.5936310206243,51.720894157434515,8,1,0.05420999587270184,9.0,0.7090880837114969,0,3.309011042273066,91.59612640951332,8.094387816884133,2.6679948156407085,4.975947169933731,22,1
3,1,0.93,37.09345358646492,18.149703297491154,0,0,0.0443077438058073,8.13,0.484702731884609,0,1.544456271426248,92.41873196726422,6.937060467282787,2.6077766521173897,4.411021937567666,11,0
9,4,6.03,22.506796869655883,12.010198865369723,0,0,0.06854945672580876,2.99,0.9866011013604956,0,0.05,88.21154156672516,6.047885067223121,0.7191014504931417,4.40267776917064,22,0
3,1,2.41,39.191392835712556,17.87710797673978,0,0,0.0276986280986887,9.12,0.9559939114807754,1,0.6410176969235966,70.29036671919773,5.583065413859418,2.9908776077020454,4.086351201437001,18,0
9,3,9.71,45.571609601906715,22.70584475374065,1,2,0.08837893063582064,3.49,0.5128721676362713,0,0.7354783497547492,66.8723221972738,7.586407672822312,1.6185697254325633,4.400616655699727,2,0
24,14,25.13,62.199877733680566,31.332591336461725,5,2,0.005,8.7,1.2263098286618601,0,0.5557790942278364,85.5051587543823,4.9839733610522305,4.791247157278097,4.200746922995583,16,0
9,7,8.68,78.16351960240421,59.52002279937952,3,0,0.06732837270380877,7.15,0.31383479172203405,1,1.2997373388693352,82.65312038350324,4.995851355408105,1.9975695227051853,4.625792242771855,21,0
22,11,13.37,45.202140867889554,13.736628390233921,2,3,0.07207948096106584,5.1,0.4419621446448796,0,3.363587610058942,83.4034027231741,7.3980757864402635,1.7274119681682119,4.582509338117616,12,0
12,8,4.11,88.1395661217143,85.3698193866241,7,3,0.010360949033548394,3.86,1.2503579961278855,0,0.05,98.90907876053213,7.845732602905352,3.916561232488143,4.965403775517031,7,0
17,12,14.78,51.101112062128365,14.247394789769597,1,5,0.05707143258927783,6.53,0.2431027955482321,1,3.6128550000732336,91.17590074391242,6.5028629579013035,2.126173488971855,4.512956326305282,19,0
11,4,4.19,11.42129883562648,4.00094991591882,0,3,0.14719493097030445,6.33,0.821405661641966,0,0.16842450167512046,80.15772976264643,7.642645368355262,0.7223803710748986,4.615909670751762,1,0
7,3,5.33,100.0,72.14270615711635,3,0,0.15152296126619616,1.81,1.2488866624181931,1,1.5902042745654066,74.63841036718784,6.018219830675873,0.05,3.8517727618204964,20,1
19,10,22.43,83.85289454540813,64.06762319641302,8,1,0.048011696917981454,8.41,0.05,0,2.142983877108223,88.44915433606306,6.232044565170434,0.6575496187995875,4.535311966325234,1,1
24,17,18.01,35.177022697142334,30.988326449361725,5,5,0.11140912010989705,10.63,0.5818097021182688,0,1.7205071408217365,86.62437885215488,7.160019500940433,0.05,4.695765545967616,1,1
7,4,5.92,57.781407236295365,43.38931093273958,2,1,0.005,9.44,1.0316502397469989,0,3.194997621642275,79.8481909543255,5.088110120987435,1.8591571104094848,4.445955117030587,12,0
19,14,16.67,80.67774520062031,43.944520620244305,5,0,0.0622304808276877,7.26,0.6054828328933184,0,2.026551719491835,54.641363552734475,7.792778551663325,3.28910011769495,4.38224365925872,1,0
7,5,7.21,71.3962316483489,38.00767343235829,1,0,0.09384833950933076,4.2,0.7207573578650065,0,1.9489672365379191,72.41540966652326,6.0649205696590425,1.1467492318582226,4.328838376104797,17,0
18,14,11.43,35.37008138777057,6.477450153649592,0,0,0.17161566277286924,6.52,0.7658104004730512,0,0.05,90.47338825120828,6.180578408694223,5.798177499107222,5.0,11,0
19,17,13.25,15.193835239470644,0.0,0,2,0.15156818478802309,5.47,0.8094577092986278,0,2.8412055758228996,69.07758860161275,6.658705474096469,0.05,3.748716974603513,17,0
11,8,4.14,39.96765652912703,16.416023988884827,1,2,0.09253577278489444,6.5,0.41794533697665376,1,5.205851348539106,87.790916636109,7.996125582110455,2.794993352865985,4.9025486739776065,18,0
18,14,14.66,84.24027588763876,74.95539705016085,9,5,0.025308695609144345,9.75,0.9681837102639663,1,1.4129112830330546,86.43677362966403,2.5294907739486168,2.6527516588007916,4.561289481989604,18,1
7,5,3.47,100.0,75.81909705998643,3,0,0.1615109424831434,5.57,0.789251222419177,0,3.25677944141792,72.08956901147513,4.218542605010258,1.3651930829592869,4.204466596502202,2,1
2,1,1.42,39.677199804898564,29.239586781169205,0,0,0.059582707385067595,0.5,0.298870778900683,1,0.8818938303109172,90.99896261265134,8.347855728168222,1.766414648686986,4.615576489439236,20,0
3,2,2.9,47.08505988555367,13.924787104479229,0,0,0.10690935144480011,9.2,0.5370211717779465,1,3.77664041322552,81.20489982595741,7.37949702650728,4.494076106015296,4.564970462368749,20,0
11,9,2.39,69.2985958259586,41.118666834046365,3,1,0.07264835016124117,7.59,0.20539626252524573,0,3.0303203425015006,80.51550418088527,5.706940261980422,3.609455678976691,4.004503929001221,12,1
22,14,16.81,60.10117100068675,44.65758630027456,7,0,0.19953452807241417,6.6,0.7748449684115783,0,1.6134632200877772,70.50418569400931,6.62248820473223,3.403466696135864,4.823824618407755,3,1
4,2,1.49,74.59510669523819,48.21582942446927,1,0,0.04339737371635452,1.3,0.8717280611187054,0,1.5080622376193058,94.97603563624112,7.574625290485873,0.5969648029448791,4.483343764597768,17,0
11,7,5.27,13.005446147466987,0.0,0,0,0.13497524171131728,2.67,0.7742530963105887,0,3.2325524399328263,70.07854741265703,9.295488697323844,2.743501293516397,4.088074370796512,16,0
17,14,3.99,100.0,100.0,12,4,0.074815715076581,3.14,0.8924396365755575,0,2.265469599980696,69.9647929505528,5.7449508290430025,3.225004412038839,5.0,3,1
5,3,1.85,69.32180063907893,59.91444269695991,2,1,0.11414627379402291,3.67,0.7467164051470804,1,0.2298046206792943,83.41515234531786,8.870835914277531,3.2980929615957066,4.643833472302472,19,1
18,14,21.36,41.51451987837647,30.646998517727337,3,4,0.17720073307859824,4.04,0.9667401190265128,0,0.05,72.19655361304606,7.522131455939469,0.05,4.557413300240799,16,0
8,6,9.59,28.258156758241043,19.19349213646123,1,1,0.005,1.27,0.6552334296488358,0,3.1411911296056476,100.0,4.837288101835174,2.510971789305197,4.817376844961213,1,0
20,17,18.4,83.85496527356193,56.720725269751306,8,2,0.07607663064138581,14.61,0.9456313673182687,0,0.9790583071556274,72.11970856462378,5.406254649665357,2.4969149850404886,4.413022951106391,14,1
14,7,11.37,75.48513587935926,45.89868153075991,4,1,0.02635610639377172,12.01,0.24994425040948698,1,2.256443040370127,89.9317639873292,8.676992584189298,3.6795716838824495,4.747481238722089,20,1
14,10,13.68,55.31281288379385,37.02724473675925,3,0,0.10674391306178002,7.11,0.2109614164611206,0,3.140950338968557,98.42946510208652,9.046133449092341,1.6042367155770203,4.722793927948597,22,0
5,3,5.48,84.59511734998642,45.08336194009785,1,0,0.12147984025950495,5.87,0.7303151951848365,1,0.2760558554778907,89.15672317771475,6.411730355202021,0.26948995918206897,4.183961323350182,20,0
12,10,8.63,68.16099291820014,32.52016870705848,2,0,0.05177137492596948,13.31,0.9395619126851781,1,0.5772573682533322,74.44759689338923,8.480534921089998,0.5772952831099838,4.3379306939273246,20,1
21,17,4.94,47.32297724628281,43.84096984578065,6,7,0.0486768943192817,12.5,0.603131229209337,0,4.796215878909572,85.43375434516635,7.137727284773015,2.544831251981513,4.217359984986141,3,0
1,1,0.91,69.39800897330274,50.97998272097708,0,0,0.09222842037158445,3.04,0.9233388517573495,0,1.5403387030724116,95.55288782486059,6.379716440272724,3.742959841715026,4.959883288816894,0,0
19,13,22.51,78.89203957101068,42.5529712298046,5,5,0.005,6.99,0.8084569943386193,0,3.830401551684301,67.00866880614528,6.841312174910324,1.450850822920478,3.8102805932078097,5,1
12,5,5.5,50.21085009847201,41.40028176308222,3,2,0.09999306488944236,5.27,0.05,1,6.211629576145742,92.97587192543314,3.99011237544525,2.4391707030278593,4.542586960916795,21,0
18,15,11.94,80.77876395194077,65.642922930646,8,4,0.030937401347360824,4.92,1.5131812421326232,1,2.5827064483945055,86.91096550522032,6.012103027897687,0.05,4.948776712761972,20,1
16,8,8.98,37.87789824537861,0.0,0,3,0.12401889381357045,5.34,0.2594632228650356,0,0.8207481824691043,100.0,5.553740468085352,0.05,3.9150999359946046,1,0
11,8,6.5,48.48908485927568,17.446589871714526,1,2,0.005,5.66,0.36934383043146213,0,2.4032468415419674,86.2836797178184,8.303640906310731,2.7141274273433504,4.426794454776518,23,0
8,6,7.37,68.87733512577097,35.584335091582496,2,0,0.045963901008815214,6.84,1.102348812092916,0,1.8979466925812847,83.52186912809002,6.948597559646903,2.6874475916550207,4.885603241378243,5,0
16,9,9.25,54.12226427148842,18.9429131755567,2,5,0.03493176460440691,6.87,0.7069112688331636,0,2.307418921814292,88.8378662739135,6.073609550684099,3.0725187842564026,4.257730074242811,11,0
4,2,4.56,33.13431105514914,26.287284158633298,0,1,0.06211051604142822,11.75,0.43126741760809245,0,3.3473441558538304,69.60053096879909,8.503867188601571,0.05,4.459552123369413,14,0
15,7,14.84,91.30127991622213,63.33031922358097,6,1,0.16258040374073776,2.77,0.5356381153860629,0,3.5305770448703644,73.84350554645225,3.7791536254482665,4.1820554164145936,4.313287508494898,3,0
